id,feature_ids,spec,layer,fixture,actor,commands,steps,expected,status,owner,evidence,environment,expected_events,coverage
QA-DR-01,DR-01,product/P06-DRIVER-IDENTITY-FLEET-AND-WORK-MODES.md,domain_integration,"FIXTURES.md; A/B, D1–D5/DQ, T1, S/N/F1/F2, SL1/SL2 as named","Authorized actor for SaveDriverProfile; identity/tenant from fixture, with negative actor when specified",SaveDriverProfile,Set up named fixture; execute SaveDriverProfile under the condition in expected outcome; query affected records and compare committed events.,Choose Thai at first run then English in Profile: all visible action labels change without losing active job state.,Written requirement; implementation test not executed,QA + P06,Not executed; attach run ID and observed assertions during implementation,Isolated test database/API or named device harness,,Behavior case written; event assertions not yet specified in this legacy case
QA-DR-02,DR-02,product/P06-DRIVER-IDENTITY-FLEET-AND-WORK-MODES.md,domain_integration,"FIXTURES.md; A/B, D1–D5/DQ, T1, S/N/F1/F2, SL1/SL2 as named","Authorized actor for SubmitVerification; identity/tenant from fixture, with negative actor when specified",SubmitVerification,Set up named fixture; execute SubmitVerification under the condition in expected outcome; query affected records and compare committed events.,Document/photo correction keeps original evidence chain and provider/reviewer attribution; open-for-work remains blocked until authorized approval.,Written requirement; implementation test not executed,QA + P06,Not executed; attach run ID and observed assertions during implementation,Isolated test database/API or named device harness,,Behavior case written; event assertions not yet specified in this legacy case
QA-DR-03,DR-03,product/P06-DRIVER-IDENTITY-FLEET-AND-WORK-MODES.md,domain_integration,"FIXTURES.md; A/B, D1–D5/DQ, T1, S/N/F1/F2, SL1/SL2 as named","Authorized actor for StartShift,SetAvailability; identity/tenant from fixture, with negative actor when specified","StartShift,SetAvailability","Set up named fixture; execute StartShift,SetAvailability under the condition in expected outcome; query affected records and compare committed events.",Starting team shift and opening freelance availability are distinct actions; existing commitments prevent overlapping acceptance.,Written requirement; implementation test not executed,QA + P06,Not executed; attach run ID and observed assertions during implementation,Isolated test database/API or named device harness,,Behavior case written; event assertions not yet specified in this legacy case
QA-DR-04,DR-04,product/P07-FREELANCE-BROADCAST-ACCEPTANCE-AND-CHANGES.md,domain_integration,"FIXTURES.md; A/B, D1–D5/DQ, T1, S/N/F1/F2, SL1/SL2 as named","Authorized actor for RespondOffer; identity/tenant from fixture, with negative actor when specified",RespondOffer,Set up named fixture; execute RespondOffer under the condition in expected outcome; query affected records and compare committed events.,Expired offer shows expired and disables accept; late server response cannot resurrect the offer or duplicate a job.,Written requirement; implementation test not executed,QA + P07,Not executed; attach run ID and observed assertions during implementation,Isolated test database/API or named device harness,,Behavior case written; event assertions not yet specified in this legacy case
QA-DR-05,DR-05,product/P05-EXECUTION-CUSTODY-PROOF-AND-EXCEPTIONS.md,domain_integration,"FIXTURES.md; A/B, D1–D5/DQ, T1, S/N/F1/F2, SL1/SL2 as named","Authorized actor for ConfirmArrival,ConfirmPickup; identity/tenant from fixture, with negative actor when specified","ConfirmArrival,ConfirmPickup","Read GetDriverRound; explicitly arrive at pickup before and after goods become ready, then collect complete orders and explicitly arrive at the current dropoff. Exercise valid GPS, missing/invalid quality, allowed/forbidden/missing-policy overrides, original-assignment/device/city denial, same/different-command races, changed payload and forced SQL/result rollback. Then execute through the phone.","Use actual IDs and predecessor versions, never display text. One observation/fact per committed arrival and stable receipt on retry; rejected paths have no domain writes. Arrival does not fabricate preparation, inbound receipt, pickup custody or delivery completion. Exact pickup and assigned attempt are preserved. Local HTTP/SQL evidence is separate from phone, geofence/provider and stale-evidence-retention acceptance.",Written requirement; implementation test not executed,QA + P05,Not executed; attach run ID and observed assertions during implementation,Isolated test database/API or named device harness,,Explicit arrival fact and observation; no custody or completion; full phone workflow remains unexecuted
QA-DR-06,DR-06,product/P07-FREELANCE-BROADCAST-ACCEPTANCE-AND-CHANGES.md,domain_integration,"FIXTURES.md; A/B, D1–D5/DQ, T1, S/N/F1/F2, SL1/SL2 as named","Authorized actor for ProposeChange,RespondChange; identity/tenant from fixture, with negative actor when specified","ProposeChange,RespondChange","Set up named fixture; execute ProposeChange,RespondChange under the condition in expected outcome; query affected records and compare committed events.",Team instruction requires acknowledgement; freelance proposal requires consent with old/new scope visible.,Written requirement; implementation test not executed,QA + P07,Not executed; attach run ID and observed assertions during implementation,Isolated test database/API or named device harness,,Behavior case written; event assertions not yet specified in this legacy case
QA-DR-07,DR-07,product/P05-EXECUTION-CUSTODY-PROOF-AND-EXCEPTIONS.md,domain_integration,"FIXTURES.md; A/B, D1–D5/DQ, T1, S/N/F1/F2, SL1/SL2 as named","Authorized actor for RecordHandoff,SubmitProof,CompleteDelivery; identity/tenant from fixture, with negative actor when specified","RecordHandoff,SubmitProof,CompleteDelivery","After whole pickup and explicit arrival, test handoff/asset ownership, quantities, receiver policy, actual bytes and original-assignment/device failure. Submit all six typed proof kinds and incomplete candidates; test exact note/location persistence, wrong handoff/policy/asset, duplicate references, receiver correction, invalidated items, revoked scope, concurrency and forced completion rollback. Complete one of multiple orders and a final order with unresolved return/commitment duties. Verify receipt/status replay after closure and scoped commitment permissions. Then run upload interruption, proof and completion through the phone.","Handoff, verified asset, pending proof and complete delivery remain separate truthful facts. Preserve source bytes and immutable older submissions; no guessed notes/location/receiver. Only exact whole quantities and valid required proof complete atomically with claim retirement, facts, outbox and receipt; failure changes none. Replays do not duplicate completion. Unresolved Round duties stay open; another order remains queryable under its unchanged assignment digest. Scoped commitment access cannot create/change reservations or read other owners/cities/tenants. Missing policy fails POLICY_NOT_CONFIGURED. Provider doubles and isolated SQL acceptance are not phone/UI, configured upload or stale-retention acceptance.",Written requirement; implementation test not executed,QA + P05,Not executed; attach run ID and observed assertions during implementation,Isolated test database/API or named device harness,,Whole-order handoff fact and no premature completion; full phone workflow remains unexecuted
QA-DR-08,DR-08,product/P05-EXECUTION-CUSTODY-PROOF-AND-EXCEPTIONS.md,domain_integration,"FIXTURES.md; A/B, D1–D5/DQ, T1, S/N/F1/F2, SL1/SL2 as named","Authorized actor for ReportIssue; identity/tenant from fixture, with negative actor when specified",ReportIssue,Set up named fixture; execute ReportIssue under the condition in expected outcome; query affected records and compare committed events.,One tap records typed basic exception; optional details can follow; emergency contact is available before finishing a form.,Written requirement; implementation test not executed,QA + P05,Not executed; attach run ID and observed assertions during implementation,Isolated test database/API or named device harness,,Behavior case written; event assertions not yet specified in this legacy case
QA-DR-09,DR-09,product/P06-DRIVER-IDENTITY-FLEET-AND-WORK-MODES.md,domain_integration,"FIXTURES.md; A/B, D1–D5/DQ, T1, S/N/F1/F2, SL1/SL2 as named","Authorized actor for GetDriverHome; identity/tenant from fixture, with negative actor when specified",GetDriverHome,Set up named fixture; execute GetDriverHome under the condition in expected outcome; query affected records and compare committed events.,"Driver sees own hours, profile, earnings, notifications and assigned chat; no other merchant's unrelated work appears.",Written requirement; implementation test not executed,QA + P06,Not executed; attach run ID and observed assertions during implementation,Isolated test database/API or named device harness,,Behavior case written; event assertions not yet specified in this legacy case
QA-DR-10,DR-10,product/P05-EXECUTION-CUSTODY-PROOF-AND-EXCEPTIONS.md,domain_integration,"FIXTURES.md; A/B, D1–D5/DQ, T1, S/N/F1/F2, SL1/SL2 as named","Authorized actor for ConfirmPickup; identity/tenant from fixture, with negative actor when specified",ConfirmPickup,Set up named fixture; execute ConfirmPickup under the condition in expected outcome; query affected records and compare committed events.,App killed with queued physical observation: restart retains original actor/command/roots; changed assignment yields retained_for_review with incident ID.,Written requirement; implementation test not executed,QA + P05,Not executed; attach run ID and observed assertions during implementation,Isolated test database/API or named device harness,,Behavior case written; event assertions not yet specified in this legacy case
QA-DR-11,DR-11,product/P10-MAPS-NAVIGATION-AND-LOCATION-KNOWLEDGE.md,domain_integration,"FIXTURES.md; A/B, D1–D5/DQ, T1, S/N/F1/F2, SL1/SL2 as named","Authorized actor for CreateNavigationIntent; identity/tenant from fixture, with negative actor when specified",CreateNavigationIntent,Set up named fixture; execute CreateNavigationIntent under the condition in expected outcome; query affected records and compare committed events.,"Background/device field gate measures actual GPS continuity, Thai guidance and selected vehicle behavior; no declared production pass without device evidence.",Written requirement; implementation test not executed,QA + P10,Not executed; attach run ID and observed assertions during implementation,Isolated test database/API or named device harness,,Behavior case written; event assertions not yet specified in this legacy case
QA-DR-12,DR-12,product/P08-INTERCITY-TRANSPORT-AND-HANDOFFS.md,domain_integration,"FIXTURES.md; A/B, D1–D5/DQ, T1, S/N/F1/F2, SL1/SL2 as named","Authorized actor for ReceiveTrip,ConfirmTransferReceipt; identity/tenant from fixture, with negative actor when specified","ReceiveTrip,ConfirmTransferReceipt","Set up named fixture; execute ReceiveTrip,ConfirmTransferReceipt under the condition in expected outcome; query affected records and compare committed events.",Destination receiver can read booking IDs/lines and authenticate receipt; local driver sees dependency-ready state only for actual received goods.,Written requirement; implementation test not executed,QA + P08,Not executed; attach run ID and observed assertions during implementation,Isolated test database/API or named device harness,,Behavior case written; event assertions not yet specified in this legacy case
QA-DF-01,DF-01,product/P15-COMMERCIAL-LEDGER-AND-DEFERRED-SCOPE.md,scope_review,"FIXTURES.md; A/B, D1–D5/DQ, T1, S/N/F1/F2, SL1/SL2 as named","Authorized actor for Deferred; identity/tenant from fixture, with negative actor when specified",Deferred,Set up named fixture; execute Deferred under the condition in expected outcome; query affected records and compare committed events.,No Lalamove/external booking command is offered in current release; historical provider records remain readable.,Written requirement; implementation test not executed,QA + P15,Not executed; attach run ID and observed assertions during implementation,Isolated test database/API or named device harness,,Behavior case written; event assertions not yet specified in this legacy case
QA-DF-02,DF-02,product/P15-COMMERCIAL-LEDGER-AND-DEFERRED-SCOPE.md,scope_review,"FIXTURES.md; A/B, D1–D5/DQ, T1, S/N/F1/F2, SL1/SL2 as named","Authorized actor for Deferred; identity/tenant from fixture, with negative actor when specified",Deferred,Set up named fixture; execute Deferred under the condition in expected outcome; query affected records and compare committed events.,No live sensor ingestion/temperature alert contract is implied by handling notes.,Written requirement; implementation test not executed,QA + P15,Not executed; attach run ID and observed assertions during implementation,Isolated test database/API or named device harness,,Behavior case written; event assertions not yet specified in this legacy case
QA-DF-03,DF-03,product/P15-COMMERCIAL-LEDGER-AND-DEFERRED-SCOPE.md,scope_review,"FIXTURES.md; A/B, D1–D5/DQ, T1, S/N/F1/F2, SL1/SL2 as named","Authorized actor for Deferred; identity/tenant from fixture, with negative actor when specified",Deferred,Set up named fixture; execute Deferred under the condition in expected outcome; query affected records and compare committed events.,No unvalidated packaging/holding duration is labelled safe by the software.,Written requirement; implementation test not executed,QA + P15,Not executed; attach run ID and observed assertions during implementation,Isolated test database/API or named device harness,,Behavior case written; event assertions not yet specified in this legacy case
QA-DF-04,DF-04,product/P15-COMMERCIAL-LEDGER-AND-DEFERRED-SCOPE.md,scope_review,"FIXTURES.md; A/B, D1–D5/DQ, T1, S/N/F1/F2, SL1/SL2 as named","Authorized actor for Deferred; identity/tenant from fixture, with negative actor when specified",Deferred,Set up named fixture; execute Deferred under the condition in expected outcome; query affected records and compare committed events.,No automatic Vietnam/China rollout is enabled merely by configuring a city label.,Written requirement; implementation test not executed,QA + P15,Not executed; attach run ID and observed assertions during implementation,Isolated test database/API or named device harness,,Behavior case written; event assertions not yet specified in this legacy case
QA-DF-05,DF-05,product/P15-COMMERCIAL-LEDGER-AND-DEFERRED-SCOPE.md,scope_review,"FIXTURES.md; A/B, D1–D5/DQ, T1, S/N/F1/F2, SL1/SL2 as named","Authorized actor for Deferred; identity/tenant from fixture, with negative actor when specified",Deferred,Set up named fixture; execute Deferred under the condition in expected outcome; query affected records and compare committed events.,"Building-level grouping, reputation ranking and on-route matching stay outside active V2 commands.",Written requirement; implementation test not executed,QA + P15,Not executed; attach run ID and observed assertions during implementation,Isolated test database/API or named device harness,,Behavior case written; event assertions not yet specified in this legacy case
QA-DF-06,DF-06,product/P15-COMMERCIAL-LEDGER-AND-DEFERRED-SCOPE.md,scope_review,"FIXTURES.md; A/B, D1–D5/DQ, T1, S/N/F1/F2, SL1/SL2 as named","Authorized actor for Deferred; identity/tenant from fixture, with negative actor when specified",Deferred,Set up named fixture; execute Deferred under the condition in expected outcome; query affected records and compare committed events.,No florist inventory/recipe/waste plugin is part of Rounds dispatch scope.,Written requirement; implementation test not executed,QA + P15,Not executed; attach run ID and observed assertions during implementation,Isolated test database/API or named device harness,,Behavior case written; event assertions not yet specified in this legacy case
QA-SYSTEM-LAST-SLOT,IN-09 ST-13,engineering/E04-COMMANDS-TRANSACTIONS-EVENTS-AND-CONCURRENCY.md,cross_service_integration,FIXTURES.md; plus parameters explicitly stated in steps,"Authorized actor for HoldSlot; identity/tenant from fixture, with negative actor when specified",HoldSlot,DA and DB concurrently request SL1 with capacity 1.,"Exactly one live held reservation, total held+committed1; loser SLOT_FULL or STALE_VERSION; replay winner adds0 reservations.",Written requirement; implementation test not executed,QA + E04,Not executed; attach run ID and observed assertions during implementation,Isolated test database/API or named device harness,,Behavior case written; event assertions not yet specified in this legacy case
QA-SYSTEM-HOLD-MOVE,ST-02,engineering/E04-COMMANDS-TRANSACTIONS-EVENTS-AND-CONCURRENCY.md,cross_service_integration,FIXTURES.md; plus parameters explicitly stated in steps,"Authorized actor for MoveSlotHold; identity/tenant from fixture, with negative actor when specified",MoveSlotHold,DA holds SL1; SL2 is already full.,Move rejects SLOT_FULL; DA still has its original SL1 hold and no second live hold.,Written requirement; implementation test not executed,QA + E04,Not executed; attach run ID and observed assertions during implementation,Isolated test database/API or named device harness,,Behavior case written; event assertions not yet specified in this legacy case
QA-SYSTEM-REVISION-CAP,ST-02,engineering/E04-COMMANDS-TRANSACTIONS-EVENTS-AND-CONCURRENCY.md,cross_service_integration,FIXTURES.md; plus parameters explicitly stated in steps,"Authorized actor for SetSlotOverride,HoldSlot; identity/tenant from fixture, with negative actor when specified","SetSlotOverride,HoldSlot",SL1 old revision holds1; pointer changes to a new revision capacity 1.,No second hold is admitted; logical template/date count stays1; old promise unchanged.,Written requirement; implementation test not executed,QA + E04,Not executed; attach run ID and observed assertions during implementation,Isolated test database/API or named device harness,,Behavior case written; event assertions not yet specified in this legacy case
QA-SYSTEM-RECEIPT-INCREMENTS,IC-05 DR-12,engineering/E04-COMMANDS-TRANSACTIONS-EVENTS-AND-CONCURRENCY.md,cross_service_integration,FIXTURES.md; plus parameters explicitly stated in steps,"Authorized actor for ReceiveTrip; identity/tenant from fixture, with negative actor when specified",ReceiveTrip,DQ booked5; RH receives2 with C1 then3 with C2; replay both then submit1 with C3.,Balances2 then5 then5; C3 QUANTITY_EXCEEDED with no movement; receipts retain distinct IDs C1/C2.,Written requirement; implementation test not executed,QA + E04,Not executed; attach run ID and observed assertions during implementation,Isolated test database/API or named device harness,,Behavior case written; event assertions not yet specified in this legacy case
QA-SYSTEM-RETURN-PARTIAL,DI-07,engineering/E04-COMMANDS-TRANSACTIONS-EVENTS-AND-CONCURRENCY.md,cross_service_integration,FIXTURES.md; plus parameters explicitly stated in steps,"Authorized actor for ReceiveReturn; identity/tenant from fixture, with negative actor when specified",ReceiveReturn,"DQ return expected 5, RH receives2 then3.","Return receiving at 2, received at 5; source balance decreases2 then3; replay changes0.",Written requirement; implementation test not executed,QA + E04,Not executed; attach run ID and observed assertions during implementation,Isolated test database/API or named device harness,,Behavior case written; event assertions not yet specified in this legacy case
QA-SYSTEM-TRANSFER-ACTOR,DI-08,engineering/E08-SECURITY-PERMISSIONS-AND-DATA-LIFECYCLE.md,cross_service_integration,FIXTURES.md; plus parameters explicitly stated in steps,"Authorized actor for InitiateTransfer,ConfirmTransferReceipt; identity/tenant from fixture, with negative actor when specified","InitiateTransfer,ConfirmTransferReceipt",S proposes LQ5 to N; S attempts destination confirmation.,"S gets TRANSFER_NOT_AUTHORIZED/NOT_AUTHORIZED; target balance0. N receives5 once; balances S0,N5.",Written requirement; implementation test not executed,QA + E08,Not executed; attach run ID and observed assertions during implementation,Isolated test database/API or named device harness,,Behavior case written; event assertions not yet specified in this legacy case
QA-SYSTEM-OFFLINE-ORDER,DR-10,engineering/E05-DRIVER-OFFLINE-STORAGE-AND-EVIDENCE.md,cross_service_integration,FIXTURES.md; plus parameters explicitly stated in steps,"Authorized actor for ConfirmPickup,RecordHandoff; identity/tenant from fixture, with negative actor when specified","ConfirmPickup,RecordHandoff",Queue handoff before its required pickup dependency then reconnect.,Outbox blocks handoff until pickup reconciled; server rejects premature handoff CUSTODY_MISMATCH; no negative balance.,Written requirement; implementation test not executed,QA + E05,Not executed; attach run ID and observed assertions during implementation,Isolated test database/API or named device harness,,Behavior case written; event assertions not yet specified in this legacy case
QA-SYSTEM-STALE-PROOF,DR-07 DR-10,engineering/E05-DRIVER-OFFLINE-STORAGE-AND-EVIDENCE.md,cross_service_integration,FIXTURES.md; plus parameters explicitly stated in steps,"Authorized actor for SubmitProof; identity/tenant from fixture, with negative actor when specified",SubmitProof,S saved evidence offline; R1 reassigned; S syncs original proof.,"HTTP200 retained_for_review with incident_id; bytes remain stored, no current assignment overwrite, queue stops blind retry.",Written requirement; implementation test not executed,QA + E05,Not executed; attach run ID and observed assertions during implementation,Isolated test database/API or named device harness,,Behavior case written; event assertions not yet specified in this legacy case
QA-SYSTEM-STATE-TYPO,ST-13,engineering/E02-DATABASE-DESIGN-AND-INVARIANTS.md,database_integration,FIXTURES.md; plus parameters explicitly stated in steps,"Authorized actor for SQL insert; identity/tenant from fixture, with negative actor when specified",SQL insert,Insert driver_commitments.state=accepted and an overlapping committed busy range.,"Unrecognized state fails CHECK; two committed overlapping ranges fail exclusion; adjacent [a,b),[b,c) pass.",Written requirement; implementation test not executed,QA + E02,Not executed; attach run ID and observed assertions during implementation,Isolated test database/API or named device harness,,Behavior case written; event assertions not yet specified in this legacy case
QA-SYSTEM-SEALED-MANIFEST,DI-10,engineering/E02-DATABASE-DESIGN-AND-INVARIANTS.md,database_integration,FIXTURES.md; plus parameters explicitly stated in steps,"Authorized actor for SQL update; identity/tenant from fixture, with negative actor when specified",SQL update,"After ConfirmPickup seals M1, attempt UPDATE/DELETE/INSERT on its lines.",All content mutations fail MANIFEST_SEALED; custody and evidence rows unchanged.,Written requirement; implementation test not executed,QA + E02,Not executed; attach run ID and observed assertions during implementation,Isolated test database/API or named device harness,,Behavior case written; event assertions not yet specified in this legacy case
QA-SYSTEM-AGREEMENT-REVISION,BC-11,engineering/E02-DATABASE-DESIGN-AND-INVARIANTS.md,database_integration,FIXTURES.md; plus parameters explicitly stated in steps,"Authorized actor for RespondChange; identity/tenant from fixture, with negative actor when specified",RespondChange,Accept a freelancer destination amendment to agreement1.,"Insert immutable revision2, move current pointer; original accepted_scope/revision/fare unchanged; duplicate response creates0 new revisions.",Written requirement; implementation test not executed,QA + E02,Not executed; attach run ID and observed assertions during implementation,Isolated test database/API or named device harness,,Behavior case written; event assertions not yet specified in this legacy case
QA-SYSTEM-WORKER-CRASH,CM-10 ST-08,engineering/E07-BACKGROUND-JOBS-ADAPTERS-AND-RECOVERY.md,cross_service_integration,FIXTURES.md; plus parameters explicitly stated in steps,"Authorized actor for worker replay; identity/tenant from fixture, with negative actor when specified",worker replay,Provider accepts notification; kill worker before receipt ack; visibility expires.,"Reconcile same effect key; at most1 provider effect; if provider cannot confirm, state unknown with manual action, not automatic resend.",Written requirement; implementation test not executed,QA + E07,Not executed; attach run ID and observed assertions during implementation,Isolated test database/API or named device harness,,Behavior case written; event assertions not yet specified in this legacy case
QA-SYSTEM-TRACKING-REVOKE,CM-07,engineering/E08-SECURITY-PERMISSIONS-AND-DATA-LIFECYCLE.md,cross_service_integration,FIXTURES.md; plus parameters explicitly stated in steps,"Authorized actor for RevokeTrackingLink,ExchangeTrackingToken; identity/tenant from fixture, with negative actor when specified","RevokeTrackingLink,ExchangeTrackingToken","Exchange buyer link, revoke it, then fetch with old session.",HTTP410 TRACKING_REVOKED and zero delivery details; old session cannot continue to read.,Written requirement; implementation test not executed,QA + E08,Not executed; attach run ID and observed assertions during implementation,Isolated test database/API or named device harness,,Behavior case written; event assertions not yet specified in this legacy case
QA-SYSTEM-RLS-CROSS-TENANT,WS-08 ST-11,engineering/E08-SECURITY-PERMISSIONS-AND-DATA-LIFECYCLE.md,database_integration,FIXTURES.md; plus parameters explicitly stated in steps,"Authorized actor for SQL SELECT/UPDATE; identity/tenant from fixture, with negative actor when specified",SQL SELECT/UPDATE,Use rounds_api with verified A context to select/update known B delivery/media/chat IDs.,SELECT0 rows; UPDATE0 rows or policy error; no cross-tenant read. Repeat with missing context:0 rows.,Written requirement; implementation test not executed,QA + E08,Not executed; attach run ID and observed assertions during implementation,Isolated test database/API or named device harness,,Behavior case written; event assertions not yet specified in this legacy case
QA-SYSTEM-REALTIME-REVOKE,ST-11,engineering/E08-SECURITY-PERMISSIONS-AND-DATA-LIFECYCLE.md,cross_service_integration,FIXTURES.md; plus parameters explicitly stated in steps,"Authorized actor for revoke grant; identity/tenant from fixture, with negative actor when specified",revoke grant,OA subscribes A topic then loses city entitlement.,Future subscription denied; current session disconnected/revalidated within60s; no authorized refetch after revoke.,Written requirement; implementation test not executed,QA + E08,Not executed; attach run ID and observed assertions during implementation,Isolated test database/API or named device harness,,Behavior case written; event assertions not yet specified in this legacy case
QA-SYSTEM-DST,ST-12 PL-14,engineering/E04-COMMANDS-TRANSACTIONS-EVENTS-AND-CONCURRENCY.md,cross_service_integration,FIXTURES.md; plus parameters explicitly stated in steps,"Authorized actor for SaveSlotTemplate; identity/tenant from fixture, with negative actor when specified",SaveSlotTemplate,Materialize America/New_York2026-03-08 02:30 and2026-11-01 01:30 without fold choice.,Both reject VALIDATION_FAILED with nonexistent/ambiguous local-time field reason; Bangkok equivalent resolves normally.,Written requirement; implementation test not executed,QA + E04,Not executed; attach run ID and observed assertions during implementation,Isolated test database/API or named device harness,,Behavior case written; event assertions not yet specified in this legacy case
QA-SYSTEM-LOAD,ST-13 MP-07,engineering/E09-TESTING-MIGRATION-RELEASE-AND-OPERATIONS.md,load_recovery,FIXTURES.md; plus parameters explicitly stated in steps,"Authorized actor for load harness; identity/tenant from fixture, with negative actor when specified",load harness,1000 drivers sample5s/batch15s;50 operators;30min sustained;5min warm-up;core commands exclude external async time.,"At declared test deployment p95read<=400ms,command<=500ms,locationfreshness<=30s; zero double claims/negative balances. Any threshold failure blocks SLO sign-off; changing target is a new decision, not a pass.",Written requirement; implementation test not executed,QA + E09,Not executed; attach run ID and observed assertions during implementation,Isolated test database/API or named device harness,,Behavior case written; event assertions not yet specified in this legacy case
QA-SYSTEM-NATIVE-R0,DR-11,engineering/E06-TELEMETRY-REALTIME-AND-NATIVE-LIFECYCLE.md,device_field,FIXTURES.md; plus parameters explicitly stated in steps,"Authorized actor for device harness; identity/tenant from fixture, with negative actor when specified",device harness,"Low/mid Android and iPhone;2h route with screen off, battery saver, navigation and20min poor network; repeat3times/device.",All physical command/evidence IDs survive3 restarts; no false completion; background-permitted segments p95location<=30s; report gaps and battery drain with device/OS. Unsupported profile/OS combination remains disabled.,Written requirement; implementation test not executed,QA + E06,Not executed; attach run ID and observed assertions during implementation,Isolated test database/API or named device harness,,Behavior case written; event assertions not yet specified in this legacy case
QA-SYSTEM-RESTORE,HI-04 ST-11,engineering/E09-TESTING-MIGRATION-RELEASE-AND-OPERATIONS.md,load_recovery,FIXTURES.md; plus parameters explicitly stated in steps,"Authorized actor for restore drill; identity/tenant from fixture, with negative actor when specified",restore drill,Restore database and evidence objects to a recovery point after captured proof.,Measured data loss<=5min and service restored<=60min proposed targets; missing bytes detected; no false evidence-complete record or replayed external payment.,Written requirement; implementation test not executed,QA + E09,Not executed; attach run ID and observed assertions during implementation,Isolated test database/API or named device harness,,Behavior case written; event assertions not yet specified in this legacy case
QA-SYSTEM-MIGRATION,ST-13 DR-10,engineering/E09-TESTING-MIGRATION-RELEASE-AND-OPERATIONS.md,load_recovery,FIXTURES.md; plus parameters explicitly stated in steps,"Authorized actor for migration harness; identity/tenant from fixture, with negative actor when specified",migration harness,"Upgrade local schema with queued pickup, pending photo and draft message; run server compatibility migration.",Original IDs/bytes/account scope preserved; old supported clients either work or receive UPGRADE_REQUIRED without discarding data; rollback/forward-fix produces no duplicate custody.,Written requirement; implementation test not executed,QA + E09,Not executed; attach run ID and observed assertions during implementation,Isolated test database/API or named device harness,,Behavior case written; event assertions not yet specified in this legacy case
QA-SYSTEM-QUERY-CLOSURE,DI-02 DR-05 DR-12,engineering/E03-HTTP-API-AND-READ-PROJECTIONS.md,cross_service_integration,FIXTURES.md; plus parameters explicitly stated in steps,"Authorized actors for GetDriverRound/GetTrips and Operations Board/ResolveIssue; separate principals and negative scopes","GetDriverRound,GetTrips,GetBoard,ResolveIssue,GetCommandStatus","Construct pickup/proof/trip work solely from authorized queries. Execute E03 ADR-Q02/Q03/Q04/Q05 subcases including opt-in display=labels compatibility; restricted-role privacy and reassignment; exact-attempt lost-response/reload recovery; label refresh during an existing draft.","Required manifest/stop/attempt/policy/booking/version facts exist without sample IDs. Finite projections enforce current original-job authorization and never imply physical permission. No-display response remains unchanged; optional labels are scoped nullable facts with no secrets or fabricated identities. Labels never rebase commands or enter journals; status recovery commits only once. See E03 for all negative and native-storage subcases.",Written requirement; implementation test not executed,QA + E03,Not executed; attach run ID and observed assertions during implementation,Isolated test database/API or named device harness,,Full proof/trip/configured Auth/browser/source parity acceptance remains separate from recorded finite-query subcase runs
QA-SYSTEM-PREARRIVAL,IC-05 PL-12,engineering/E04-COMMANDS-TRANSACTIONS-EVENTS-AND-CONCURRENCY.md,cross_service_integration,FIXTURES.md; plus parameters explicitly stated in steps,"Authorized actor for StagePlan,ReleasePlan,ReceiveTrip; identity/tenant from fixture, with negative actor when specified","StagePlan,ReleasePlan,ReceiveTrip","At07:00 stage R1/R2; at 09:00 receive L1,L2,L4,L5 only.",R1/R2 planned before receipt; R2 may release; R1 stays staged missingL3; receiving L3 later unlocks same R1 with no duplicate deliveries or reset sequence.,Written requirement; implementation test not executed,QA + E04,Not executed; attach run ID and observed assertions during implementation,Isolated test database/API or named device harness,,Behavior case written; event assertions not yet specified in this legacy case
QA-V21-RESULT-FINITE,IN-09,engineering/E03-HTTP-API-AND-READ-PROJECTIONS.md,contract,Approved DA with live SL1 hold,API client,CommitDelivery,"Validate a CommitDelivery result, then remove delivery_id; add an error field to the committed variant",Valid finite result accepted; both malformed variants rejected; data never references its wrapper,Written requirement; implementation test not executed,E03,Not executed; contract shape regressions are separately run in VALIDATION.md,JSON Schema validator,delivery.created,Specific actor/setup/action/outcome; event expectation where applicable
QA-V21-DRIVER-VISIBILITY,FL-01,engineering/E08-SECURITY-PERMISSIONS-AND-DATA-LIFECYCLE.md,database,A owns active team relationship to S; B does not,OA / OB / S,GetDrivers,As OA read S profile; as OB read same ID; as S read self,OA and S can read permitted profile; OB receives no row; no broad broker board query,Written requirement; implementation test not executed,E08,Not executed; contract shape regressions are separately run in VALIDATION.md,PostgreSQL + PostGIS with restricted roles,,Specific actor/setup/action/outcome; event expectation where applicable
QA-V21-GPS-WINDOW,MP-07,engineering/E08-SECURITY-PERMISSIONS-AND-DATA-LIFECYCLE.md,database,S location bound to collection entitlement TE1; tenant read grant GA expires 10:00,OA / OB,GetDriverRound,At 09:00 query exact point as OA; switch B; revoke GA; restore grant with observed point older than starts_at,"Only first query returns point; wrong tenant, revoked grant and pre-window observation return no point",Written requirement; implementation test not executed,E08,Not executed; contract shape regressions are separately run in VALIDATION.md,PostgreSQL + PostGIS with restricted roles,,Specific actor/setup/action/outcome; event expectation where applicable
